paper_id,fluid,channel_type,D_h_mm,G_kg_m2s,P_kPa,delta_T_sub_K,Ra_um,theta_deg,surface_cat,q_onb_W_m2,delta_T_onb_K,source_fig,digitize_date,notes
liu2005,water_DIW,microchannel,0.0498265479283365,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,267329.68908778724,-1.0,fig9d,2026-05-28,channel width effect; w_c=50μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.101298512767374,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,233229.9629067864,-1.0,fig9d,2026-05-28,channel width effect; w_c=101μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.15038970400516605,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,205142.2407104276,-1.0,fig9d,2026-05-28,channel width effect; w_c=150μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.20069130537075697,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,180726.29613499722,-1.0,fig9d,2026-05-28,channel width effect; w_c=201μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.2504052220837276,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,160317.5199106959,-1.0,fig9d,2026-05-28,channel width effect; w_c=250μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.2995284506450015,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,142914.24509553623,-1.0,fig9d,2026-05-28,channel width effect; w_c=300μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.3498590858349978,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,128181.08095931761,-1.0,fig9d,2026-05-28,channel width effect; w_c=350μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.4007994313375083,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,116786.30604654421,-1.0,fig9d,2026-05-28,channel width effect; w_c=401μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.5009050543883625,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,102011.59350643492,-1.0,fig9d,2026-05-28,channel width effect; w_c=501μm; D_h≈w_c(mm)
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,115286.76327125986,-1.0,fig9e,2026-05-28,channel height effect; H_c=275μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,119329.07397715056,-1.0,fig9e,2026-05-28,channel height effect; H_c=299μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,128779.8431078641,-1.0,fig9e,2026-05-28,channel height effect; H_c=399μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,138566.24558295676,-1.0,fig9e,2026-05-28,channel height effect; H_c=499μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,148689.05564313073,-1.0,fig9e,2026-05-28,channel height effect; H_c=599μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,157131.76337965354,-1.0,fig9e,2026-05-28,channel height effect; H_c=699μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,164902.43018671585,-1.0,fig9e,2026-05-28,channel height effect; H_c=800μm
liu2005,water_DIW,microchannel,0.318,-1.0,-1.0,-1.0,-1,-1.0,silicon_DIW,176411.1311037265,-1.0,fig9e,2026-05-28,channel height effect; H_c=1000μm
